instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,budget,error
C103,RGLS,3,"(0.85, 1.0, 1.18)",10,1029.4620889331918,288.602924308045,750.367603200917,0.2803434214922063,78.43707450208255,21.562925497917437,0.0,0.3916978165176254,20.316792726516724,174,20.0,
C103,HGLS,2,"(0.85, 1.0, 1.18)",10,1364.85034446662,397.3022813738544,1032.9859315720214,0.2910958574942655,64.56490297771798,20.493661373263656,14.941435649018345,0.37545065316588416,8.243881464004517,117,8.0,
C103,HGLS,3,"(0.85, 1.0, 1.18)",10,1417.9887259035195,393.3515675855305,1022.7140757223793,0.27740105432424594,81.14065271504788,18.85934728495206,0.0,0.3888555309760141,3.119527578353882,27,3.0,
C103,HGLS,1,"(0.85, 1.0, 1.18)",10,1250.3442536441164,347.62299075864195,903.8197759724691,0.27802182458590746,95.63420435816214,4.365795641837881,0.0,0.4136223212115137,20.117233514785767,179,20.0,
C103,GLS,1,"(0.85, 1.0, 1.18)",10,962.0568109448475,274.6081825129778,713.9812745337423,0.28543863458882623,93.66134811671814,6.338651883281861,0.0,0.440175841622254,60.08630156517029,440,60.0,
C103,GLS,2,"(0.85, 1.0, 1.18)",10,901.3050567693258,258.2155525764909,671.3604366988764,0.2864907398856156,87.48604528344006,12.513954716559919,0.0,0.4319670081925569,60.09273433685303,459,60.0,
C103,GLS,3,"(0.85, 1.0, 1.18)",10,1057.0403393300503,299.35982153805907,778.3355359989536,0.28320567380407885,83.27023985651176,16.72976014348826,0.0,0.4148569400406921,60.31550192832947,417,60.0,
C103,HGLS,3,"(0.85, 1.0, 1.18)",10,1322.14353599989,366.26620042249635,952.2921210984905,0.2770245366328568,86.49574127991744,13.504258720082532,0.0,0.3942234924769224,8.12621021270752,65,8.0,
C103,IGLS,1,"(0.85, 1.0, 1.18)",10,959.996234231508,273.95285707373046,712.2774283916992,0.2853686788605312,88.08425187991084,11.915748120089141,0.0,0.4269852161832967,60.19002628326416,471,60.0,
C103,ALNS,1,"(0.85, 1.0, 1.18)",10,1513.7393971261404,453.6951047606432,1179.6072723776722,0.29971810578623437,58.988414861514364,30.28352218398043,10.728062954505134,0.4098719636880666,3.2306582927703857,13,3.0,
C103,HGLS,2,"(0.85, 1.0, 1.18)",10,965.0689894420921,275.62445543463525,716.6235841300517,0.28560077927068633,89.64424688600234,10.355753113997665,0.0,0.4316836384057622,20.126725673675537,196,20.0,
C103,ALNS,2,"(0.85, 1.0, 1.18)",11,1291.3100551783286,350.7675028979848,911.9955075347605,0.27163693296691954,90.00063975501672,9.999360244983253,0.0,0.3796036502358973,3.395350217819214,13,3.0,
C103,IGLS,2,"(0.85, 1.0, 1.18)",10,982.4002029248448,284.34548985523173,739.2982736236025,0.2894395675089092,89.87844475069045,10.121555249309548,0.0,0.4444975350852923,60.495814085006714,496,60.0,
C103,ALNS,1,"(0.85, 1.0, 1.18)",10,1513.7393971261404,453.6951047606432,1179.6072723776722,0.29971810578623437,58.988414861514364,30.28352218398043,10.728062954505134,0.4098719636880666,8.209548473358154,37,8.0,
C103,IGLS,3,"(0.85, 1.0, 1.18)",10,1096.8451802461127,309.68151779899813,805.1719462773951,0.28233840415792416,85.70726787101343,14.292732128986552,0.0,0.41441936963195236,60.221617698669434,419,60.0,
C103,ALNS,2,"(0.85, 1.0, 1.18)",10,1198.5795377755646,341.4310321986277,887.7206837164321,0.28486305784285887,91.3267077420624,8.673292257937595,0.0,0.4378584755087831,8.521226406097412,43,8.0,
C103,ALNS,3,"(0.85, 1.0, 1.18)",10,1451.8664537031245,405.9396162932867,1055.4430023625455,0.27959845429164565,79.12203541371802,17.906664498025556,2.9713000882563976,0.38351863512551043,3.3628973960876465,13,3.0,
